"","g2","CI_lower","CI_upper","Rate","Rep"
"292",0.000304075383166458,-1.41821150856924e-06,0.000882873757577335,0.95,"Replicate16"
"293",0.00205198479498381,-1.15793371147088e-06,0.0060446461921044,0.95,"Replicate15"
"294",0.0326795358476433,0.0068358122256421,0.0653339172530562,0.95,"Replicate14"
"295",0.0286482015588232,0.00774063867099238,0.0706575713212554,0.95,"Replicate13"
"296",0.013173681960124,-1.7971625209362e-06,0.0405206685040624,0.95,"Replicate12"
"297",0.0244565238856083,0.00119438541869789,0.0661551076895131,0.95,"Replicate11"
"298",-4.77497607453969e-07,-7.7283306402498e-07,-6.59060639812693e-08,0.95,"Replicate100"
"299",0.0296007961897495,-7.63123540201138e-07,0.0652261643848158,0.95,"Replicate10"
"300",0.0108375729977459,-1.78942240952329e-06,0.0331232444715984,0.95,"Replicate1"
"301",0.00237693390118343,-0.00132790128822815,0.0068969319010482,0.8,"Replicate99"
"302",0.00130951197515072,-0.00334789237083786,0.00655728016902195,0.8,"Replicate98"
"303",0.00644073153263047,-0.00332028731439531,0.0221426333351358,0.8,"Replicate97"
"304",0.0030320346668895,-0.00118585130818652,0.0070379733836159,0.8,"Replicate96"
"305",0.00580881107454778,-0.000530028018616349,0.0144214459150724,0.8,"Replicate95"
"306",0.000231076279135545,-0.00330412641929784,0.00366196689346897,0.8,"Replicate94"
"307",0.000184307394573091,-0.00355493942119463,0.00480665192116154,0.8,"Replicate93"
"308",0.00458753738303508,-0.00140352667634372,0.0114479704875424,0.8,"Replicate92"
"309",-0.00214867453090284,-0.00464088795234613,0.000511237779050527,0.8,"Replicate91"
"310",-0.00206808066705433,-0.00474282984635447,0.00178698881363048,0.8,"Replicate90"
"311",0.00496015539645378,0.000135108552003522,0.0116824361691085,0.8,"Replicate9"
"312",0.00456027667575931,-0.00246683115947095,0.0146544080201689,0.8,"Replicate89"
"313",0.00614650681378226,-0.000843118869380449,0.012676183502565,0.8,"Replicate88"
"314",0.0038927968131508,-0.00160824703548678,0.010643542168278,0.8,"Replicate87"
"315",-0.000913912797589012,-0.0041697302007562,0.00308686243294371,0.8,"Replicate86"
"316",0.00277785811923037,-0.00170416081274463,0.00761515126725798,0.8,"Replicate85"
"317",0.00124684698148392,-0.00221208444316884,0.00442099503296375,0.8,"Replicate84"
"318",0.0011471895954549,-0.00309724675598639,0.00553703623812793,0.8,"Replicate83"
"319",0.000174456059859773,-0.00424225071732915,0.00532078254254703,0.8,"Replicate82"
"320",0.000182922505256533,-0.00311266370127375,0.00357940400487464,0.8,"Replicate81"
"321",-0.000998795314294032,-0.00312234373043761,0.00158269080143332,0.8,"Replicate80"
"322",0.00164350636858712,-0.00179174292091278,0.00547270179043076,0.8,"Replicate8"
"323",-0.000924245462749385,-0.00381916048624067,0.00241663540652588,0.8,"Replicate79"
"324",-0.00191923935048377,-0.00443523493446003,0.000479907779927263,0.8,"Replicate78"
"325",0.00139288207158095,-0.00230443215009607,0.00437917846806238,0.8,"Replicate77"
"326",0.00216181354339828,-0.00198324570277853,0.00601209392920274,0.8,"Replicate76"
"327",0.000379203762935321,-0.00279949041360317,0.00428343988416211,0.8,"Replicate75"
"328",0.00183991432849262,-0.00116891819852093,0.00547391439705564,0.8,"Replicate74"
"329",0.000312265940699774,-0.00213840241031418,0.0030247192002615,0.8,"Replicate73"
"330",0.0035501316406692,-0.00106974390487539,0.00789189847059516,0.8,"Replicate72"
"331",-0.000708953644567467,-0.00273495659384016,0.00174208890522843,0.8,"Replicate71"
"332",0.00262960109613242,-0.00129919430209304,0.00798541594728655,0.8,"Replicate70"
"333",3.07911586661103e-05,-0.00341840134110049,0.00296177663367535,0.8,"Replicate7"
"334",-0.000721313280911517,-0.00424540748912328,0.0026919082570506,0.8,"Replicate69"
"335",-0.00232982044243979,-0.00464608233727386,0.00115762908331629,0.8,"Replicate68"
"336",0.000837354789956946,-0.00315053178007715,0.00667098415598856,0.8,"Replicate67"
"337",-0.000479552796959992,-0.00463540778676485,0.00355236721318839,0.8,"Replicate66"
"338",0.00102633972037536,-0.00304442056369034,0.00506236472388635,0.8,"Replicate65"
"339",0.00294296161344199,-0.0015649217866958,0.00764939864705354,0.8,"Replicate64"
"340",0.00395038329879172,-0.000521068246810691,0.00891420447463905,0.8,"Replicate63"
"341",0.00363895648561208,-0.00175803959494456,0.00819960106758633,0.8,"Replicate62"
"342",0.00185450826280409,-0.00257091083089785,0.00756492208028003,0.8,"Replicate61"
"343",-1.75279544127882e-05,-0.00298666354109977,0.00264172392376643,0.8,"Replicate60"
"344",0.0061822903981843,0.000681029647553927,0.0109409812940628,0.8,"Replicate6"
"345",0.0105790075133163,-0.00196980333144013,0.0317585991727996,0.8,"Replicate59"
"346",-0.0018459091952101,-0.00410793360962715,0.00242143712775951,0.8,"Replicate58"
"347",-0.00054227359186465,-0.00335698513579627,0.0030123452509958,0.8,"Replicate57"
"348",-0.00168350387290428,-0.0035321898039352,0.000535312847203362,0.8,"Replicate56"
"349",9.25603427965882e-05,-0.00223117205030949,0.00400063273255348,0.8,"Replicate55"
"350",-0.00122405964214889,-0.00397349544742171,0.00136591624316104,0.8,"Replicate54"
"351",0.00105685921001508,-0.00274321906388374,0.00639166741340202,0.8,"Replicate53"
"352",0.00184802262341477,-0.00235660431496589,0.0057107217306768,0.8,"Replicate52"
"353",0.00423833759587766,-0.00164626353319612,0.0131620842369157,0.8,"Replicate51"
"354",0.00109101917018228,-0.00431419454539657,0.00808660800139304,0.8,"Replicate50"
"355",0.000972149141742706,-0.0019297302933728,0.00379107666769199,0.8,"Replicate5"
"356",0.000543561511500368,-0.00336164813149296,0.00545486179595553,0.8,"Replicate49"
"357",-0.000670750579395585,-0.00449571251258571,0.0038322161438345,0.8,"Replicate48"
"358",0.00275410008001598,-0.000955273542415749,0.00715415107114663,0.8,"Replicate47"
"359",0.00424134754756911,-0.000749225485497828,0.0092798715825053,0.8,"Replicate46"
"360",0.00360317356737561,-0.000549002620097691,0.00807610996409961,0.8,"Replicate45"
"361",0.00271593100278178,-0.00152495389044076,0.00796402678471675,0.8,"Replicate44"
"362",-0.002675829946994,-0.00491574510299308,-0.000105330912321183,0.8,"Replicate43"
"363",0.00284421063048113,-0.00303006636181114,0.0118230050983467,0.8,"Replicate42"
"364",0.00396411915832395,-0.000858277779944028,0.00934753341409081,0.8,"Replicate41"
"365",0.000561174603397996,-0.00268506973518316,0.0035489436854411,0.8,"Replicate40"
"366",0.0014659441572562,-0.00178044359210329,0.0055841135226479,0.8,"Replicate4"
"367",0.00149994634594863,-0.00270199015211157,0.00535196357647943,0.8,"Replicate39"
"368",0.0027950664842602,-0.00105963065073004,0.0068332261021937,0.8,"Replicate38"
"369",-0.00205355312516931,-0.00467705583125546,0.000685919743062984,0.8,"Replicate37"
"370",0.00992477404036052,-0.00176674613687326,0.0295182329387973,0.8,"Replicate36"
"371",-0.000436282754588846,-0.00340434297802375,0.00367992211202008,0.8,"Replicate35"
"372",0.000267233618335139,-0.00385107492877944,0.0050401304631452,0.8,"Replicate34"
"373",0.00333602535609656,-0.000345430805492776,0.00928064891766404,0.8,"Replicate33"
"374",0.00452449049440018,-0.00305329638141002,0.014974117803603,0.8,"Replicate32"
"375",0.000699096679015465,-0.00315118894078686,0.00479929851080656,0.8,"Replicate31"
"376",0.00379499270920491,-0.00152269051959162,0.0108725187192229,0.8,"Replicate30"
"377",0.00153958697571488,-0.00160042831740062,0.00432670485496599,0.8,"Replicate3"
"378",0.00251320451571346,-0.00120446555387042,0.00683134841186939,0.8,"Replicate29"
"379",-0.000778894613488124,-0.00359877474431191,0.00284596227520589,0.8,"Replicate28"
"380",-0.000710673717140065,-0.003987353827753,0.00303681074372961,0.8,"Replicate27"
"381",0.00128513882017245,-0.00176583818747044,0.00478944399055778,0.8,"Replicate26"
"382",-0.000549137458149662,-0.00349111864202007,0.00327596340823724,0.8,"Replicate25"
"383",0.00191861505472879,-0.00193691145419677,0.0064384390317534,0.8,"Replicate24"
"384",3.47334833223911e-05,-0.00321988146008924,0.00409939514231691,0.8,"Replicate23"
"385",0.000271484315295334,-0.00265041764720487,0.00366525111945733,0.8,"Replicate22"
"386",0.0018289125575206,-0.00204157591577842,0.00641192408316678,0.8,"Replicate21"
"387",0.00152365742270866,-0.00232028851485581,0.0070825092487004,0.8,"Replicate20"
"388",7.75157361880829e-05,-0.00306742231941372,0.00347757366310363,0.8,"Replicate2"
"389",-0.00303359192989772,-0.00481542723660913,-0.000655918228759426,0.8,"Replicate19"
"390",0.00393065553841021,-0.00108841363816815,0.00870054542404191,0.8,"Replicate18"
"391",0.00246219133474668,-0.00249633953317005,0.00719689314961531,0.8,"Replicate17"
"392",0.000180881127020527,-0.00266840508751646,0.00385413009343014,0.8,"Replicate16"
"393",0.00372732168986212,-0.00227708158636498,0.00951731552416417,0.8,"Replicate15"
"394",0.00161943659513919,-0.00189270495920905,0.00607802809037045,0.8,"Replicate14"
"395",0.00138663743110046,-0.0034845256889526,0.00465466958186844,0.8,"Replicate13"
"396",-0.00155535151563291,-0.00407385351014342,0.00134447659393098,0.8,"Replicate12"
"397",0.000391544611746397,-0.00271588057751239,0.00328442752648355,0.8,"Replicate11"
"398",0.00232901508384264,-0.00136539070160879,0.00659271251015722,0.8,"Replicate100"
"399",0.00143034257799335,-0.00402446016960279,0.00858968986726716,0.8,"Replicate10"
"400",0.00225738910522888,-0.00217895074818658,0.00574130438297759,0.8,"Replicate1"
"401",0.00037835547311782,-0.00304385854567797,0.00444951337693486,0.6,"Replicate99"
"402",0.000663088863632311,-0.00254412248847874,0.0040718862719418,0.6,"Replicate98"
"403",-0.00160636230035793,-0.0038428483317184,0.0015301427584762,0.6,"Replicate97"
"404",0.00336191658044549,-0.00271169975921674,0.0109136281052732,0.6,"Replicate96"
"405",-0.000790871915738012,-0.00353255012957515,0.00285543394261927,0.6,"Replicate95"
"406",-0.000115696436944313,-0.00306597343853842,0.00474596764686216,0.6,"Replicate94"
"407",-0.00195454723880573,-0.00423922834619998,0.00125072538295614,0.6,"Replicate93"
"408",-5.60434485489258e-05,-0.00326678423060533,0.00466591380552335,0.6,"Replicate92"
"409",0.000130778344864968,-0.00367233636656264,0.00358496676037913,0.6,"Replicate91"
"410",0.00331830460803317,-0.000448608110435294,0.00785201087027029,0.6,"Replicate90"
"411",0.000846778628014633,-0.00278045665568927,0.00394078373225602,0.6,"Replicate9"
"412",0.000276660291320452,-0.00261709750349852,0.00314561158880604,0.6,"Replicate89"
"413",0.00174397602335441,-0.00207408167218205,0.00680027169933042,0.6,"Replicate88"
"414",0.00179131271938826,-0.00137583158709642,0.00621617150069894,0.6,"Replicate87"
"415",0.00122257716196672,-0.00294087881447856,0.00677511788916789,0.6,"Replicate86"
"416",0.00252148768378158,-0.00124303759419199,0.00660391266823238,0.6,"Replicate85"
"417",0.000595641924493906,-0.00228201213084018,0.00451965680243351,0.6,"Replicate84"
"418",0.00134437556200551,-0.00253232617190281,0.00594903191051224,0.6,"Replicate83"
"419",0.00610346794617955,0.00133909653807875,0.0126850584018326,0.6,"Replicate82"
"420",0.00286059019488838,-0.00279175163582085,0.0108518455375238,0.6,"Replicate81"
"421",-0.00165941277384007,-0.00408128625926787,0.00249198936574131,0.6,"Replicate80"
"422",0.000440568946010078,-0.00313256279192018,0.00367585628746292,0.6,"Replicate8"
"423",-0.00174772427418302,-0.00620855516301226,0.00138166046886783,0.6,"Replicate79"
"424",-0.000921843433950631,-0.0037921630472933,0.00278776331283992,0.6,"Replicate78"
"425",0.00159367644203678,-0.00255558626535788,0.00753205680180028,0.6,"Replicate77"
"426",-0.000129796556447181,-0.00375986848606886,0.00362843971248376,0.6,"Replicate76"
"427",0.0018263194032897,-0.00238354202025287,0.00600960083011558,0.6,"Replicate75"
"428",-0.00122991829232111,-0.00401903424818154,0.00172406897720326,0.6,"Replicate74"
"429",-0.00150914011053982,-0.00369490296533782,0.000705615554102738,0.6,"Replicate73"
"430",-0.000394374083798832,-0.00352527330967385,0.00334299550024066,0.6,"Replicate72"
"431",0.00137094673605231,-0.00176913276763036,0.00404449716009935,0.6,"Replicate71"
"432",0.00090557422539983,-0.00175997143701183,0.00394297974892365,0.6,"Replicate70"
"433",-0.00219598557711054,-0.00470763440002474,0.000332688221654838,0.6,"Replicate7"
"434",0.00123587449615004,-0.00337361418754254,0.0124089225466232,0.6,"Replicate69"
"435",-0.000183500505086198,-0.00461057694046529,0.00443116392979142,0.6,"Replicate68"
"436",-0.000952641039643431,-0.00364423109379572,0.003363857777593,0.6,"Replicate67"
"437",0.00198485778406199,-0.00222377125127983,0.00704962826083564,0.6,"Replicate66"
"438",-0.000560102644838856,-0.00268392725754067,0.00217621567190136,0.6,"Replicate65"
"439",0.00366348059086974,-0.00261612649486234,0.0117190651988784,0.6,"Replicate64"
"440",0.00226518737492709,-0.00187870696662139,0.00699080633958416,0.6,"Replicate63"
"441",0.000648106686171657,-0.00220772147569845,0.00382833452963587,0.6,"Replicate62"
"442",0.00244019603623968,-0.00125937231144846,0.0072943994226014,0.6,"Replicate61"
"443",-0.00177883680946378,-0.00478801344117993,0.000757992649549781,0.6,"Replicate60"
"444",0.00273757486877191,-0.00185314413550909,0.00763885668628884,0.6,"Replicate6"
"445",0.00732634644054531,0.00132308147693733,0.0143696658598404,0.6,"Replicate59"
"446",0.00368833969973559,-0.000429463164598744,0.00769019700644864,0.6,"Replicate58"
"447",0.00624577819111094,0.000940984125889033,0.0117587223620977,0.6,"Replicate57"
"448",-0.00293895082796702,-0.00520262310750243,-0.000646993512810743,0.6,"Replicate56"
"449",-0.000675746356821882,-0.00423115751688668,0.00219796121992272,0.6,"Replicate55"
"450",0.00244536395923167,-0.000677689498895626,0.0080301335644613,0.6,"Replicate54"
"451",-0.000973146366419653,-0.00377058215393692,0.00203917227200761,0.6,"Replicate53"
"452",-0.000207085537965557,-0.00375987488189414,0.00437127885136313,0.6,"Replicate52"
"453",0.00176037861681633,-0.00146322389074104,0.00501457665128294,0.6,"Replicate51"
"454",-0.000426332621443981,-0.00399159797321483,0.00353613177031659,0.6,"Replicate50"
"455",0.00139068911966955,-0.00152162679222853,0.00442206603914419,0.6,"Replicate5"
"456",0.00065135619332013,-0.00201158239681803,0.00302628861061518,0.6,"Replicate49"
"457",0.000861019645441941,-0.00314933145620878,0.00477950637836129,0.6,"Replicate48"
"458",0.00166518298364937,-0.00285203840245001,0.00719530111482889,0.6,"Replicate47"
"459",-0.00174874974626882,-0.0043767458259402,0.00112208896204189,0.6,"Replicate46"
"460",0.00253758821250338,-0.00215745661223939,0.00775427541730977,0.6,"Replicate45"
"461",0.00341729744515962,-0.00217562705160435,0.0127196135251237,0.6,"Replicate44"
"462",0.0130267714586507,-0.00245166743103355,0.0459537435015047,0.6,"Replicate43"
"463",-0.000982351853881402,-0.00365299118447682,0.00241195594043838,0.6,"Replicate42"
"464",0.00138266836554601,-0.0030403539555913,0.00520283749832818,0.6,"Replicate41"
"465",0.000597173782714844,-0.00212570306603831,0.00397165803800752,0.6,"Replicate40"
"466",0.00171622927023085,-0.00175300862994646,0.0053647091596461,0.6,"Replicate4"
"467",0.00083885791222138,-0.00319167802831402,0.00489882609428596,0.6,"Replicate39"
"468",0.000289984195205317,-0.00255484005567563,0.00319698785512442,0.6,"Replicate38"
"469",0.000275085792381446,-0.00296383701755895,0.00392953684137297,0.6,"Replicate37"
"470",0.00311353518716651,-0.00103170561016926,0.00833459888523331,0.6,"Replicate36"
"471",-4.84834009422119e-05,-0.00356957927776634,0.00394784673284638,0.6,"Replicate35"
"472",-0.00065494080132622,-0.00459170158513927,0.00320538512780054,0.6,"Replicate34"
"473",-0.00108585457952293,-0.00363501876759778,0.00215582258029228,0.6,"Replicate33"
"474",0.00197401054889679,-0.00412391659399101,0.00914929065032333,0.6,"Replicate32"
"475",0.000264083542925286,-0.00310149751378078,0.00393903746146663,0.6,"Replicate31"
"476",-0.000491102320551273,-0.00294043140719888,0.00309165542838395,0.6,"Replicate30"
"477",0.00234032811400153,-0.00199585407683326,0.00529465152942055,0.6,"Replicate3"
"478",0.000758469961065877,-0.00307420788271554,0.00494046062343373,0.6,"Replicate29"
"479",0.00167535154156817,-0.00300334041346526,0.00627006040242492,0.6,"Replicate28"
"480",0.00100582189539145,-0.00275074975154022,0.00468358208051534,0.6,"Replicate27"
"481",-0.0017275720036799,-0.00437197471467369,0.00168334127796431,0.6,"Replicate26"
"482",-0.00109610241950586,-0.00400471339911994,0.00150254339749475,0.6,"Replicate25"
"483",0.00223777277456771,-0.00201099197335655,0.00694396443786142,0.6,"Replicate24"
"484",0.00320189677145977,-0.00119492919328212,0.0105999172449135,0.6,"Replicate23"
"485",-0.000578233610173617,-0.00355591716887317,0.00209479898888752,0.6,"Replicate22"
"486",-0.000973668734738253,-0.00464861028388789,0.00247244199468641,0.6,"Replicate21"
"487",0.000140679347078176,-0.00252737952523354,0.00454405046204191,0.6,"Replicate20"
"488",-0.00102986691881735,-0.00356229096032261,0.00135329148259848,0.6,"Replicate2"
"489",-0.00252834547384395,-0.00461493455272986,-0.000134424181921789,0.6,"Replicate19"
"490",0.000874287963450016,-0.00324488241661983,0.0053277707627193,0.6,"Replicate18"
"491",-0.000251310305205421,-0.00420313856266047,0.00395734318927357,0.6,"Replicate17"
"492",0.0009538594514793,-0.0035626342579896,0.00552832283287717,0.6,"Replicate16"
"493",-0.00257042857722312,-0.00464893915588583,0.000105709571942674,0.6,"Replicate15"
"494",0.0057046900285993,0.000104865501956725,0.0104664647711106,0.6,"Replicate14"
"495",-0.00335113436794376,-0.00559182886885945,0.000306653010075096,0.6,"Replicate13"
"496",0.00368256011620582,-0.00208021421100345,0.0101994743695079,0.6,"Replicate12"
"497",0.000153524217101131,-0.00227785462418798,0.00353385645152178,0.6,"Replicate11"
"498",-0.000419660078712414,-0.0032763811167123,0.00285192191802051,0.6,"Replicate100"
"499",9.03922325266038e-05,-0.00362102776333561,0.00502191806680029,0.6,"Replicate10"
"500",0.000310537914520514,-0.00310433379469142,0.00382502135541617,0.6,"Replicate1"
"501",0.000183073798345257,-0.00313001042119193,0.00353662216446544,0.4,"Replicate99"
"502",-0.00306143676770421,-0.00659122964676229,2.09764240510112e-05,0.4,"Replicate98"
"503",0.00324871162467266,-0.00163927376910146,0.010658509593216,0.4,"Replicate97"
"504",-0.00145156118325152,-0.00407464256677972,0.0012409881592575,0.4,"Replicate96"
"505",-0.0022149064738497,-0.00559285680342275,0.000152819768346822,0.4,"Replicate95"
"506",0.00597228107484615,0.000250219453135905,0.0155655972825501,0.4,"Replicate94"
"507",0.00337783161949479,-0.000975145860745388,0.00735877929949611,0.4,"Replicate93"
"508",0.000659503161359432,-0.00284009284988872,0.003904410258604,0.4,"Replicate92"
"509",-0.00188231900810887,-0.00520765874947763,0.000805074078544497,0.4,"Replicate91"
"510",-0.000472853488385439,-0.00334396746896021,0.00293341684448489,0.4,"Replicate90"
"511",0.00286261682189237,-0.00387571557617597,0.0118756596861895,0.4,"Replicate9"
"512",-0.00370850813337342,-0.00603409632229708,-0.000663774882976233,0.4,"Replicate89"
"513",-0.00136024982368776,-0.00449957496497779,0.00189404273673162,0.4,"Replicate88"
"514",0.000498917882684857,-0.00239665600370937,0.00367967440286363,0.4,"Replicate87"
"515",0.00162816722877968,-0.00202968346061541,0.00502318022478366,0.4,"Replicate86"
"516",-0.00155191560503165,-0.00454863885701161,0.00160921302019877,0.4,"Replicate85"
"517",-0.000473219149919268,-0.00412438185463451,0.00366053905345995,0.4,"Replicate84"
"518",0.00373917459518491,-0.00194426386033411,0.0095228126928704,0.4,"Replicate83"
"519",0.00199993494176298,-0.00214195995985312,0.00729186466697164,0.4,"Replicate82"
"520",-0.00352459263063487,-0.00567580510556192,-0.00126737340768607,0.4,"Replicate81"
"521",0.00105476404537641,-0.00320925022337215,0.00581993610175423,0.4,"Replicate80"
"522",0.00100016936531011,-0.00310889972664553,0.00631537797134388,0.4,"Replicate8"
"523",-0.000579449168445545,-0.00397016026892975,0.00246768653677073,0.4,"Replicate79"
"524",0.000329147670792507,-0.00279065086077253,0.00419677569306847,0.4,"Replicate78"
"525",-0.000781278370526439,-0.00385384629463869,0.00373371365511602,0.4,"Replicate77"
"526",0.000552411275216214,-0.00349404261009243,0.00649564005744482,0.4,"Replicate76"
"527",-0.00147126658935104,-0.00367665459393658,0.00143946601326329,0.4,"Replicate75"
"528",0.00214137776893097,-0.00208473102456628,0.00592649457415452,0.4,"Replicate74"
"529",0.00262302983117135,-0.000563060386238187,0.00592007774396025,0.4,"Replicate73"
"530",-0.00208570035458944,-0.0049835395449638,0.00110361050720399,0.4,"Replicate72"
"531",0.00285204405954276,-0.00194032890788134,0.00801190338543711,0.4,"Replicate71"
"532",-0.000332094581702136,-0.00413484170854862,0.00393262006062615,0.4,"Replicate70"
"533",0.000894997302550493,-0.00147751115388426,0.00397464002731436,0.4,"Replicate7"
"534",5.62524610452364e-05,-0.00329196612199261,0.00391340437047627,0.4,"Replicate69"
"535",-0.000335963935531924,-0.00415532015717624,0.00303471165541926,0.4,"Replicate68"
"536",0.00542801636502399,-0.00132634869404021,0.0106912740788514,0.4,"Replicate67"
"537",0.00110146764670072,-0.00173623880906507,0.00361181122597019,0.4,"Replicate66"
"538",-0.00245610062508439,-0.00537847854771783,0.00204302600302223,0.4,"Replicate65"
"539",0.000486268781257237,-0.00310567348002418,0.00382374763942647,0.4,"Replicate64"
"540",-0.00148837869629614,-0.00479921735217239,0.00287756133098064,0.4,"Replicate63"
"541",0.00138079255275181,-0.00286356148843236,0.00720861149659082,0.4,"Replicate62"
"542",0.000614804892791421,-0.00324987901903199,0.00539659609726137,0.4,"Replicate61"
"543",0.00548341431018207,-1.07991822075645e-05,0.0113290123853184,0.4,"Replicate60"
"544",-3.82652696987451e-05,-0.00377046284527831,0.00348128211049541,0.4,"Replicate6"
"545",0.00459715900447821,-0.00113853493629033,0.0130430885153981,0.4,"Replicate59"
"546",-0.00204092844575154,-0.00453396982635542,0.00134248107320896,0.4,"Replicate58"
"547",0.00294407711968003,-0.000836770767332023,0.00723040356547124,0.4,"Replicate57"
"548",-0.00166930718845049,-0.00411745111104226,0.00135481236484523,0.4,"Replicate56"
"549",0.000475789904298418,-0.00265936527548077,0.00319701781212908,0.4,"Replicate55"
"550",-0.000863053220014121,-0.00374650390108532,0.00271418263190566,0.4,"Replicate54"
"551",0.000800017525665053,-0.00292223823163433,0.00535571431490595,0.4,"Replicate53"
"552",0.0017200686191321,-0.00149460633893427,0.00604812379207532,0.4,"Replicate52"
"553",0.00476520562530491,-0.00117586113575324,0.0111107058944428,0.4,"Replicate51"
"554",-0.00159041527888459,-0.00491503536242538,0.00237795071737942,0.4,"Replicate50"
"555",-0.000383533450594276,-0.00367451559222196,0.00297190402934519,0.4,"Replicate5"
"556",-0.00300329516469477,-0.00504799575465506,-0.000385092415593795,0.4,"Replicate49"
"557",0.00287659154568765,-0.00210738369153848,0.0066750090865449,0.4,"Replicate48"
"558",-0.000765335973004544,-0.0036110435193458,0.00315826177369724,0.4,"Replicate47"
"559",0.00562630586254986,-0.00388531680773026,0.0248695780087237,0.4,"Replicate46"
"560",-0.000385644995587131,-0.00387737908508455,0.00351255865526849,0.4,"Replicate45"
"561",0.000980815137539892,-0.00218079487006768,0.00376282727058612,0.4,"Replicate44"
"562",0.00320192533003905,-0.000307066484572693,0.00604023347659798,0.4,"Replicate43"
"563",0.00327002683211486,-3.19675119799022e-05,0.0066661027399107,0.4,"Replicate42"
"564",-0.00109792385648522,-0.00340569257108128,0.00140867502049526,0.4,"Replicate41"
"565",0.000116443182753612,-0.00341814186925038,0.00380424219435941,0.4,"Replicate40"
"566",-0.00241950424170556,-0.00518795839729438,0.000782080227962911,0.4,"Replicate4"
"567",-0.00117140140511007,-0.00429784664779994,0.00183215978149454,0.4,"Replicate39"
"568",0.00100344715114375,-0.00307996434811666,0.0074405117844648,0.4,"Replicate38"
"569",0.00929038453024833,0.00146379214574492,0.019804369140663,0.4,"Replicate37"
"570",0.00139510967527823,-0.00246033286016963,0.00664064443487918,0.4,"Replicate36"
"571",0.00247767886257355,-0.00109278388552545,0.00587850610165241,0.4,"Replicate35"
"572",-0.00056598922537443,-0.00344705860470696,0.00223337367865617,0.4,"Replicate34"
"573",-0.00103036967034509,-0.00385448753507933,0.00193368928523842,0.4,"Replicate33"
"574",0.00388966699207893,-0.000432228603617607,0.00871448595139992,0.4,"Replicate32"
"575",-0.00049149016590877,-0.0034394234232543,0.00350081889678838,0.4,"Replicate31"
"576",-0.00240237094159823,-0.00427221193224942,-0.000115027689041241,0.4,"Replicate30"
"577",-0.0010497152676735,-0.00370173719454544,0.00177246915246164,0.4,"Replicate3"
"578",0.0017698772026562,-0.00295691038763108,0.00629144128298331,0.4,"Replicate29"
"579",0.0061855366409107,-0.00257224192059194,0.0270922495384504,0.4,"Replicate28"
"580",0.00092035960960013,-0.00296050279856951,0.0062010531617014,0.4,"Replicate27"
"581",0.00274005334054706,-0.000747705406908274,0.00677889623329917,0.4,"Replicate26"
"582",0.000600300086787353,-0.00273915318723409,0.00445560415209294,0.4,"Replicate25"
"583",0.00125459884111501,-0.00229893454102021,0.00532170034629188,0.4,"Replicate24"
"584",-0.000904390499072316,-0.00365558080971473,0.00286223830307824,0.4,"Replicate23"
"585",-0.00104803760974492,-0.00485163419945885,0.00260615350941551,0.4,"Replicate22"
"586",0.00520757249738435,0.000504073749573592,0.00922225342262859,0.4,"Replicate21"
"587",-0.000349194776445572,-0.00299789039232366,0.00247846184209817,0.4,"Replicate20"
"588",0.00204987858979155,-0.00219708471899696,0.00680833384035257,0.4,"Replicate2"
"589",0.00384619946089648,0.000237116711882152,0.00923753136656117,0.4,"Replicate19"
"590",0.00322118764780543,-0.00162837997271882,0.0093619581524418,0.4,"Replicate18"
"591",-0.00213477136360662,-0.00444812117267698,0.000899365504128467,0.4,"Replicate17"
"592",0.00446541371102405,-0.000872591552283258,0.00981707796161274,0.4,"Replicate16"
"593",0.0024729656812581,-0.00152450475011358,0.00882973515428116,0.4,"Replicate15"
"594",0.00105270821350478,-0.00249881281367793,0.00484447352191051,0.4,"Replicate14"
"595",-0.00302775464909644,-0.00465543103309702,-0.000686864553033909,0.4,"Replicate13"
"596",0.00521952105853973,0.000450068491204325,0.0102173207328721,0.4,"Replicate12"
"597",-0.000128387591795565,-0.00307389700885102,0.00342620470447417,0.4,"Replicate11"
"598",-0.00288300718663326,-0.00474958495609173,0.000193649689006352,0.4,"Replicate100"
"599",0.0036832879650619,-0.00130639861130265,0.00853839244533609,0.4,"Replicate10"
"600",0.00167665831144959,-0.00351859905076043,0.00762163051133335,0.4,"Replicate1"
"601",-0.000474611391673152,-0.00333915792275173,0.00271021062803486,0.2,"Replicate99"
"602",0.00104184148490072,-0.00290240584132294,0.00646688643427641,0.2,"Replicate98"
"603",0.00279467861145122,-0.00195159491008993,0.0084932861041416,0.2,"Replicate97"
"604",-0.000475476516852535,-0.00406395394146633,0.00336352388655818,0.2,"Replicate96"
"605",-0.000956920543884077,-0.00401228583324916,0.00226268479512759,0.2,"Replicate95"
"606",0.0033270673289687,-0.00144320835473421,0.0074413487119475,0.2,"Replicate94"
"607",0.00146282727292335,-0.00165125712944644,0.00570043547486197,0.2,"Replicate93"
"608",0.00166776260764467,-0.0019240461934633,0.00678031637175425,0.2,"Replicate92"
"609",-0.00264667913361905,-0.00551079380984699,0.000305919165016088,0.2,"Replicate91"
"610",-0.00259392589178153,-0.00494287099014781,0.000636559689345568,0.2,"Replicate90"
"611",0.00197468027750114,-0.00258675298003674,0.0074995247842643,0.2,"Replicate9"
"612",0.00114412349836468,-0.00254188565255597,0.00443740186795929,0.2,"Replicate89"
